temperature_24,temperature_48
24.799999237060547,27.39999961853028
23.700000762939453,26.299999237060547
23.100000381469727,22.299999237060547
22.5,23.0
21.89999961853028,22.100000381469727
21.0,21.799999237060547
19.299999237060547,20.39999961853028
18.600000381469727,20.0
18.200000762939453,19.700000762939453
17.5,19.799999237060547
17.700000762939453,18.89999961853028
17.399999618530273,18.89999961853028
17.100000381469727,19.5
17.100000381469727,19.699999809265137
17.799999237060547,19.89999961853028
17.200000762939453,20.39999961853028
16.899999618530273,20.600000381469727
16.899999618530273,20.89999961853028
16.899999618530273,21.0
16.299999237060547,19.89999961853028
16.0,19.799999237060547
16.299999237060547,19.600000381469727
15.5,20.0
15.300000190734863,19.89999961853028
15.600000381469728,19.89999961853028
16.100000381469727,20.0
17.100000381469727,20.299999237060547
18.299999237060547,20.5
19.200000762939453,20.200000762939453
19.700000762939453,20.799999237060547
20.700000762939453,21.200000762939453
22.600000381469727,21.0
23.0,22.200000762939453
22.89999961853028,22.600000381469727
23.600000381469727,23.200000762939453
27.5,22.89999961853028
26.299999237060547,22.700000762939453
28.200000762939453,22.299999237060547
28.700000762939453,22.0
27.0,20.5
27.0,21.700000762939453
27.39999961853028,22.100000381469727
26.799999237060547,24.0
28.100000381469727,23.799999237060547
29.0,24.39999961853028
28.89999961853028,25.100000381469727
25.39999961853028,25.100000381469727
26.799999237060547,23.600000381469727
27.39999961853028,23.0
26.299999237060547,24.200000762939453
22.299999237060547,22.89999961853028
23.0,22.0
22.100000381469727,21.0
21.799999237060547,19.600000381469727
20.39999961853028,18.799999237060547
20.0,18.299999237060547
19.700000762939453,18.600000381469727
19.799999237060547,18.200000762939453
18.89999961853028,17.700000762939453
18.89999961853028,17.5
19.5,17.600000381469727
19.699999809265137,17.5
19.89999961853028,17.399999618530273
20.39999961853028,17.5
20.600000381469727,17.600000381469727
20.89999961853028,17.5
21.0,17.0
19.89999961853028,16.899999618530273
19.799999237060547,16.799999237060547
19.600000381469727,16.799999237060547
20.0,16.700000762939453
19.89999961853028,15.800000190734863
19.89999961853028,15.600000381469728
20.0,15.399999618530272
20.299999237060547,15.100000381469728
20.5,15.0
20.200000762939453,15.100000381469728
20.799999237060547,15.100000381469728
21.200000762939453,14.5
21.0,14.300000190734863
22.200000762939453,14.600000381469728
22.600000381469727,15.300000190734863
23.200000762939453,15.600000381469728
22.89999961853028,16.100000381469727
22.700000762939453,16.700000762939453
22.299999237060547,16.399999618530273
22.0,16.700000762939453
20.5,17.200000762939453
21.700000762939453,16.799999237060547
22.100000381469727,16.700000762939453
24.0,17.0
23.799999237060547,17.0
24.39999961853028,16.899999618530273
25.100000381469727,16.5
25.100000381469727,16.0
23.600000381469727,16.299999237060547
23.0,16.399999618530273
24.200000762939453,16.299999237060547
22.89999961853028,16.299999237060547
22.0,16.200000762939453
21.0,16.100000381469727
19.600000381469727,15.600000381469728
18.799999237060547,15.300000190734863
18.299999237060547,15.300000190734863
18.600000381469727,15.300000190734863
18.200000762939453,15.5
17.700000762939453,15.800000190734863
17.5,16.0
17.600000381469727,16.600000381469727
17.5,16.700000762939453
17.399999618530273,17.200000762939453
17.5,17.700000762939453
17.600000381469727,17.600000381469727
17.5,17.200000762939453
17.0,17.399999618530273
16.899999618530273,17.399999618530273
16.799999237060547,17.399999618530273
16.799999237060547,17.299999237060547
16.700000762939453,17.399999618530273
15.800000190734863,17.399999618530273
15.600000381469728,17.399999618530273
15.399999618530272,17.399999618530273
15.100000381469728,17.5
15.0,17.700000762939453
15.100000381469728,18.0
15.100000381469728,18.0
14.5,18.39999961853028
14.300000190734863,18.600000381469727
14.600000381469728,19.39999961853028
15.300000190734863,20.5
15.600000381469728,20.299999237060547
16.100000381469727,20.53333282470703
16.700000762939453,20.76666641235352
16.399999618530273,21.0
16.700000762939453,21.200000762939453
17.200000762939453,21.5
16.799999237060547,21.700000762939453
16.700000762939453,21.0
17.0,21.25
17.0,21.5
16.899999618530273,21.27500009536743
16.5,21.050000190734863
16.0,20.82500028610229
16.299999237060547,20.600000381469727
16.399999618530273,19.799999237060547
16.299999237060547,19.700000762939453
16.299999237060547,19.200000762939453
16.200000762939453,18.700000762939453
16.100000381469727,18.0
15.600000381469728,17.299999237060547
15.300000190734863,16.700000762939453
15.300000190734863,16.399999618530273
15.300000190734863,16.100000381469727
15.5,16.100000381469727
15.800000190734863,16.0
16.0,15.800000190734863
16.600000381469727,15.800000190734863
16.700000762939453,15.699999809265137
17.200000762939453,15.5
17.700000762939453,15.399999618530272
17.600000381469727,15.5
17.200000762939453,15.5
17.399999618530273,15.800000190734863
17.399999618530273,16.200000762939453
17.399999618530273,16.299999237060547
17.299999237060547,16.299999237060547
17.399999618530273,16.299999237060547
17.399999618530273,16.399999618530273
17.399999618530273,16.600000381469727
17.399999618530273,16.700000762939453
17.5,17.100000381469727
17.700000762939453,17.5
18.0,18.100000381469727
18.0,19.0
18.39999961853028,19.799999237060547
18.600000381469727,20.200000762939453
19.39999961853028,20.799999237060547
20.5,21.5
20.299999237060547,21.799999237060547
20.53333282470703,22.5
20.76666641235352,23.700000762939453
21.0,23.799999237060547
21.200000762939453,24.200000762939453
21.5,25.0
21.700000762939453,25.299999237060547
21.0,25.0
21.25,26.0
21.5,25.700000762939453
21.27500009536743,25.39999961853028
21.050000190734863,25.299999237060547
20.82500028610229,25.100000381469727
20.600000381469727,24.5
19.799999237060547,24.0
19.700000762939453,23.0
19.200000762939453,22.200000762939453
18.700000762939453,21.299999237060547
18.0,20.39999961853028
17.299999237060547,19.39999961853028
16.700000762939453,18.600000381469727
16.399999618530273,18.0
16.100000381469727,17.600000381469727
16.100000381469727,17.399999618530273
16.0,17.200000762939453
15.800000190734863,17.0
15.800000190734863,16.899999618530273
15.699999809265137,16.700000762939453
15.5,16.200000762939453
15.399999618530272,16.0
15.5,15.600000381469728
15.5,15.399999618530272
15.800000190734863,14.399999618530272
16.200000762939453,14.199999809265137
16.299999237060547,13.800000190734863
16.299999237060547,13.5
16.299999237060547,13.699999809265137
16.399999618530273,15.699999809265137
16.600000381469727,15.899999618530272
16.700000762939453,15.5
17.100000381469727,16.600000381469727
17.5,17.799999237060547
18.100000381469727,17.600000381469727
19.0,18.299999237060547
19.799999237060547,19.39999961853028
20.200000762939453,20.700000762939453
20.799999237060547,21.39999961853028
21.5,22.700000762939453
21.799999237060547,24.200000762939453
22.5,25.700000762939453
23.700000762939453,28.0
23.799999237060547,28.700000762939453
24.200000762939453,30.200000762939453
25.0,31.200000762939453
25.299999237060547,32.0
25.0,32.5
26.0,32.70000076293945
25.700000762939453,33.400001525878906
25.39999961853028,33.5
25.299999237060547,34.20000076293945
25.100000381469727,34.099998474121094
24.5,33.70000076293945
24.0,33.400001525878906
23.0,31.89999961853028
22.200000762939453,31.0
21.299999237060547,30.100000381469727
20.39999961853028,28.700000762939453
19.39999961853028,28.299999237060547
18.600000381469727,28.100000381469727
18.0,27.39999961853028
17.600000381469727,27.39999961853028
17.399999618530273,27.100000381469727
17.200000762939453,27.0
17.0,27.700000762939453
16.899999618530273,27.89999961853028
16.700000762939453,27.100000381469727
16.200000762939453,27.100000381469727
16.0,27.0
15.600000381469728,27.799999237060547
15.399999618530272,28.5
14.399999618530272,28.600000381469727
14.199999809265137,27.299999237060547
13.800000190734863,25.39999961853028
13.5,24.5
13.699999809265137,24.200000762939453
15.699999809265137,24.100000381469727
15.899999618530272,23.5
15.5,24.200000762939453
16.600000381469727,23.700000762939453
17.799999237060547,23.89999961853028
17.600000381469727,24.299999237060547
18.299999237060547,24.700000762939453
19.39999961853028,25.39999961853028
20.700000762939453,22.600000381469727
21.39999961853028,22.0
22.700000762939453,22.700000762939453
24.200000762939453,21.799999237060547
25.700000762939453,21.5
28.0,20.299999237060547
28.700000762939453,19.700000762939453
30.200000762939453,19.0
31.200000762939453,18.0
32.0,17.5
32.5,16.899999618530273
32.70000076293945,16.799999237060547
33.400001525878906,16.799999237060547
33.5,17.0
34.20000076293945,17.0
34.099998474121094,17.200000762939453
33.70000076293945,17.200000762939453
33.400001525878906,17.100000381469727
31.89999961853028,16.899999618530273
31.0,16.600000381469727
30.100000381469727,16.5
28.700000762939453,16.5
28.299999237060547,16.299999237060547
28.100000381469727,16.100000381469727
27.39999961853028,16.0
27.39999961853028,16.0
27.100000381469727,15.899999618530272
27.0,15.800000190734863
27.700000762939453,15.600000381469728
27.89999961853028,15.5
27.100000381469727,15.300000190734863
27.100000381469727,14.899999618530272
27.0,14.5
27.799999237060547,14.399999618530272
28.5,14.300000190734863
28.600000381469727,14.300000190734863
27.299999237060547,13.600000381469728
25.39999961853028,13.899999618530272
24.5,14.399999618530272
24.200000762939453,14.5
24.100000381469727,14.199999809265137
23.5,14.100000381469728
24.200000762939453,14.100000381469728
23.700000762939453,14.100000381469728
23.89999961853028,14.199999809265137
24.299999237060547,14.300000190734863
24.700000762939453,14.399999618530272
25.39999961853028,14.5
22.600000381469727,14.800000190734863
22.0,15.199999809265137
22.700000762939453,15.600000381469728
21.799999237060547,16.0
21.5,16.0
20.299999237060547,16.299999237060547
19.700000762939453,16.899999618530273
19.0,16.899999618530273
18.0,16.700000762939453
17.5,17.299999237060547
16.899999618530273,18.100000381469727
16.799999237060547,18.100000381469727
16.799999237060547,18.799999237060547
17.0,19.0
17.0,19.100000381469727
17.200000762939453,18.799999237060547
17.200000762939453,19.39999961853028
17.100000381469727,19.299999237060547
16.899999618530273,19.5
16.600000381469727,20.0
16.5,20.5
16.5,19.5
16.299999237060547,18.799999237060547
16.100000381469727,18.5
16.0,18.0
16.0,17.200000762939453
15.899999618530272,16.5
15.800000190734863,16.100000381469727
15.600000381469728,15.600000381469728
15.5,15.300000190734863
15.300000190734863,15.0
14.899999618530272,14.600000381469728
14.5,14.0
14.399999618530272,13.100000381469728
14.300000190734863,13.300000190734863
14.300000190734863,12.899999618530272
13.600000381469728,13.0
13.899999618530272,13.5
14.399999618530272,14.199999809265137
14.5,15.0
14.199999809265137,15.300000190734863
14.100000381469728,15.5
14.100000381469728,15.899999618530272
14.100000381469728,16.299999237060547
14.199999809265137,16.799999237060547
14.300000190734863,17.600000381469727
14.399999618530272,17.700000762939453
14.5,17.700000762939453
14.800000190734863,18.299999237060547
15.199999809265137,18.600000381469727
15.600000381469728,18.600000381469727
16.0,17.399999618530273
16.0,18.39999961853028
16.299999237060547,19.100000381469727
16.899999618530273,19.600000381469727
16.899999618530273,20.100000381469727
16.700000762939453,21.700000762939453
17.299999237060547,20.299999237060547
18.100000381469727,21.0
18.100000381469727,20.5
18.799999237060547,21.0
19.0,19.799999237060547
19.100000381469727,19.299999237060547
18.799999237060547,17.100000381469727
19.39999961853028,16.700000762939453
19.299999237060547,16.0
19.5,15.699999809265137
20.0,16.899999618530273
20.5,16.700000762939453
19.5,16.799999237060547
18.799999237060547,16.200000762939453
18.5,15.199999809265137
18.0,15.199999809265137
17.200000762939453,14.100000381469728
16.5,14.0
16.100000381469727,13.100000381469728
15.600000381469728,13.399999618530272
15.300000190734863,13.100000381469728
15.0,13.0
14.600000381469728,12.399999618530272
14.0,12.199999809265137
13.100000381469728,11.699999809265137
13.300000190734863,11.199999809265137
12.899999618530272,11.899999618530272
13.0,11.199999809265137
13.5,11.399999618530272
14.199999809265137,11.300000190734863
15.0,11.600000381469728
15.300000190734863,11.399999618530272
15.5,11.100000381469728
15.899999618530272,11.199999809265137
16.299999237060547,12.199999809265137
16.799999237060547,13.5
17.600000381469727,14.800000190734863
17.700000762939453,15.800000190734863
17.700000762939453,16.399999618530273
18.299999237060547,17.399999618530273
18.600000381469727,19.0
18.600000381469727,19.100000381469727
17.399999618530273,20.0
18.39999961853028,20.700000762939453
19.100000381469727,21.89999961853028
19.600000381469727,22.39999961853028
20.100000381469727,23.39999961853028
21.700000762939453,23.0
20.299999237060547,24.200000762939453
21.0,24.100000381469727
20.5,25.299999237060547
21.0,25.200000762939453
19.799999237060547,25.200000762939453
19.299999237060547,25.0
17.100000381469727,25.299999237060547
16.700000762939453,25.0
16.0,25.600000381469727
15.699999809265137,25.0
16.899999618530273,24.39999961853028
16.700000762939453,23.600000381469727
16.799999237060547,22.5
16.200000762939453,21.299999237060547
15.199999809265137,20.39999961853028
15.199999809265137,19.600000381469727
14.100000381469728,19.100000381469727
14.0,18.600000381469727
13.100000381469728,18.100000381469727
13.399999618530272,18.0
13.100000381469728,17.899999618530273
13.0,17.700000762939453
12.399999618530272,17.399999618530273
12.199999809265137,16.799999237060547
11.699999809265137,16.100000381469727
11.199999809265137,15.300000190734863
11.899999618530272,16.299999237060547
11.199999809265137,15.699999809265137
11.399999618530272,15.600000381469728
11.300000190734863,15.5
11.600000381469728,14.899999618530272
11.399999618530272,14.800000190734863
11.100000381469728,14.5
11.199999809265137,15.100000381469728
12.199999809265137,15.699999809265137
13.5,18.100000381469727
14.800000190734863,21.200000762939453
15.800000190734863,22.5
16.399999618530273,24.100000381469727
17.399999618530273,25.5
19.0,26.89999961853028
19.100000381469727,28.39999961853028
20.0,29.5
20.700000762939453,30.89999961853028
21.89999961853028,31.600000381469727
22.39999961853028,32.29999923706055
23.39999961853028,32.900001525878906
23.0,33.79999923706055
24.200000762939453,33.70000076293945
24.100000381469727,34.599998474121094
25.299999237060547,34.70000076293945
25.200000762939453,35.29999923706055
25.200000762939453,35.29999923706055
25.0,35.900001525878906
25.299999237060547,35.900001525878906
25.0,34.099998474121094
25.600000381469727,34.70000076293945
25.0,30.90000057220459
24.39999961853028,27.100000381469727
23.600000381469727,26.799999237060547
22.5,25.0
21.299999237060547,23.89999961853028
20.39999961853028,22.799999237060547
19.600000381469727,22.89999961853028
19.100000381469727,22.5
18.600000381469727,22.0
18.100000381469727,22.100000381469727
18.0,21.200000762939453
17.899999618530273,20.89999961853028
17.700000762939453,20.39999961853028
17.399999618530273,19.89999961853028
16.799999237060547,19.39999961853028
16.100000381469727,19.0
15.300000190734863,18.600000381469727
16.299999237060547,18.39999961853028
15.699999809265137,18.100000381469727
15.600000381469728,18.39999961853028
15.5,18.0
14.899999618530272,18.299999237060547
14.800000190734863,18.39999961853028
14.5,18.299999237060547
15.100000381469728,18.0
15.699999809265137,18.5
18.100000381469727,20.200000762939453
21.200000762939453,21.5
22.5,22.299999237060547
24.100000381469727,23.5
25.5,23.700000762939453
26.89999961853028,23.799999237060547
28.39999961853028,23.5
29.5,23.89999961853028
30.89999961853028,25.200000762939453
31.600000381469727,26.299999237060547
32.29999923706055,26.299999237060547
32.900001525878906,25.0
33.79999923706055,24.0
33.70000076293945,23.5
34.599998474121094,23.100000381469727
34.70000076293945,24.299999237060547
35.29999923706055,24.700000762939453
35.29999923706055,25.0
35.900001525878906,26.100000381469727
35.900001525878906,25.39999961853028
34.099998474121094,25.200000762939453
34.70000076293945,24.5
30.90000057220459,23.200000762939453
27.100000381469727,22.5
26.799999237060547,22.5
25.0,21.100000381469727
23.89999961853028,19.700000762939453
22.799999237060547,18.600000381469727
22.89999961853028,17.700000762939453
22.5,16.899999618530273
22.0,16.799999237060547
22.100000381469727,16.399999618530273
21.200000762939453,16.200000762939453
20.89999961853028,16.100000381469727
20.39999961853028,16.0
19.89999961853028,15.899999618530272
19.39999961853028,16.600000381469727
19.0,16.899999618530273
18.600000381469727,16.799999237060547
18.39999961853028,16.700000762939453
18.100000381469727,16.600000381469727
18.39999961853028,16.600000381469727
18.0,16.399999618530273
18.299999237060547,16.200000762939453
18.39999961853028,16.100000381469727
18.299999237060547,15.899999618530272
18.0,16.0
18.5,15.800000190734863
20.200000762939453,15.899999618530272
21.5,16.5
22.299999237060547,17.399999618530273
23.5,18.100000381469727
23.700000762939453,18.89999961853028
23.799999237060547,19.39999961853028
23.5,20.299999237060547
23.89999961853028,20.39999961853028
25.200000762939453,21.0
26.299999237060547,21.700000762939453
26.299999237060547,21.799999237060547
25.0,22.799999237060547
24.0,22.39999961853028
23.5,23.0
23.100000381469727,23.100000381469727
24.299999237060547,22.89999961853028
24.700000762939453,23.200000762939453
25.0,24.0
26.100000381469727,23.5
25.39999961853028,24.0
25.200000762939453,24.600000381469727
24.5,24.600000381469727
23.200000762939453,26.100000381469727
22.5,25.39999961853028
22.5,24.700000762939453
21.100000381469727,23.5
19.700000762939453,21.799999237060547
18.600000381469727,20.100000381469727
17.700000762939453,19.5
16.899999618530273,18.600000381469727
16.799999237060547,18.100000381469727
16.399999618530273,17.700000762939453
16.200000762939453,17.100000381469727
16.100000381469727,16.600000381469727
16.0,16.0
15.899999618530272,15.5
16.600000381469727,15.100000381469728
16.899999618530273,15.100000381469728
16.799999237060547,14.0
16.700000762939453,16.299999237060547
16.600000381469727,17.600000381469727
16.600000381469727,17.899999618530273
16.399999618530273,17.700000762939453
16.200000762939453,17.600000381469727
16.100000381469727,16.700000762939453
15.899999618530272,16.100000381469727
16.0,16.399999618530273
15.800000190734863,17.200000762939453
15.899999618530272,17.399999618530273
16.5,17.700000762939453
17.399999618530273,18.39999961853028
18.100000381469727,19.200000762939453
18.89999961853028,20.100000381469727
19.39999961853028,19.600000381469727
20.299999237060547,20.200000762939453
20.39999961853028,20.799999237060547
21.0,20.600000381469727
21.700000762939453,21.0
21.799999237060547,22.200000762939453
22.799999237060547,21.700000762939453
22.39999961853028,22.100000381469727
23.0,21.5
23.100000381469727,23.200000762939453
22.89999961853028,23.299999237060547
23.200000762939453,23.600000381469727
24.0,23.700000762939453
23.5,23.100000381469727
24.0,22.200000762939453
24.600000381469727,22.299999237060547
24.600000381469727,21.39999961853028
26.100000381469727,19.89999961853028
25.39999961853028,19.0
24.700000762939453,18.700000762939453
23.5,17.5
21.799999237060547,17.0
20.100000381469727,16.799999237060547
19.5,16.799999237060547
18.600000381469727,17.100000381469727
18.100000381469727,16.799999237060547
17.700000762939453,16.899999618530273
17.100000381469727,16.5
16.600000381469727,17.100000381469727
16.0,17.0
15.5,16.600000381469727
15.100000381469728,16.299999237060547
15.100000381469728,16.200000762939453
14.0,15.800000190734863
16.299999237060547,16.0
17.600000381469727,16.100000381469727
17.899999618530273,16.299999237060547
17.700000762939453,16.200000762939453
17.600000381469727,16.399999618530273
16.700000762939453,16.5
16.100000381469727,16.700000762939453
16.399999618530273,16.700000762939453
17.200000762939453,16.799999237060547
17.399999618530273,17.0
17.700000762939453,16.899999618530273
18.39999961853028,16.700000762939453
19.200000762939453,17.100000381469727
20.100000381469727,18.0
19.600000381469727,18.5
20.200000762939453,18.600000381469727
20.799999237060547,19.200000762939453
20.600000381469727,19.799999237060547
21.0,20.100000381469727
22.200000762939453,20.200000762939453
21.700000762939453,20.799999237060547
22.100000381469727,20.299999237060547
21.5,20.600000381469727
23.200000762939453,20.89999961853028
23.299999237060547,21.5
23.600000381469727,20.600000381469727
23.700000762939453,20.39999961853028
23.100000381469727,20.299999237060547
22.200000762939453,19.299999237060547
22.299999237060547,19.89999961853028
21.39999961853028,19.600000381469727
19.89999961853028,19.0
19.0,18.700000762939453
18.700000762939453,18.0
17.5,17.600000381469727
17.0,16.700000762939453
16.799999237060547,15.800000190734863
16.799999237060547,15.100000381469728
17.100000381469727,15.300000190734863
16.799999237060547,14.699999809265137
16.899999618530273,14.300000190734863
16.5,13.899999618530272
17.100000381469727,13.600000381469728
17.0,13.100000381469728
16.600000381469727,12.899999618530272
16.299999237060547,12.899999618530272
16.200000762939453,12.600000381469728
15.800000190734863,12.399999618530272
16.0,12.199999809265137
16.100000381469727,12.0
16.299999237060547,11.800000190734863
16.200000762939453,12.0
16.399999618530273,12.199999809265137
16.5,11.899999618530272
16.700000762939453,12.100000381469728
16.700000762939453,11.699999809265137
16.799999237060547,12.0
17.0,13.399999618530272
16.899999618530273,13.600000381469728
16.700000762939453,13.800000190734863
17.100000381469727,14.5
18.0,15.5
18.5,16.399999618530273
18.600000381469727,16.200000762939453
19.200000762939453,17.200000762939453
19.799999237060547,18.299999237060547
20.100000381469727,18.600000381469727
20.200000762939453,18.600000381469727
20.799999237060547,19.0
20.299999237060547,19.600000381469727
20.600000381469727,19.100000381469727
20.89999961853028,19.25
21.5,19.39999961853028
20.600000381469727,19.100000381469727
20.39999961853028,19.100000381469727
20.299999237060547,18.89999961853028
19.299999237060547,18.799999237060547
19.89999961853028,18.39999961853028
19.600000381469727,18.299999237060547
19.0,18.200000762939453
18.700000762939453,17.200000762939453
18.0,16.799999237060547
17.600000381469727,16.0
16.700000762939453,15.5
15.800000190734863,15.100000381469728
15.100000381469728,14.800000190734863
15.300000190734863,14.800000190734863
14.699999809265137,14.600000381469728
14.300000190734863,14.199999809265137
13.899999618530272,13.899999618530272
13.600000381469728,14.0
13.100000381469728,13.800000190734863
12.899999618530272,13.800000190734863
12.899999618530272,14.100000381469728
12.600000381469728,14.100000381469728
12.399999618530272,14.0
12.199999809265137,13.699999809265137
12.0,13.600000381469728
11.800000190734863,13.699999809265137
12.0,13.699999809265137
12.199999809265137,13.300000190734863
11.899999618530272,12.699999809265137
12.100000381469728,13.300000190734863
11.699999809265137,13.399999618530272
12.0,13.399999618530272
13.399999618530272,13.800000190734863
13.600000381469728,14.199999809265137
13.800000190734863,14.699999809265137
14.5,15.699999809265137
15.5,17.299999237060547
16.399999618530273,18.600000381469727
16.200000762939453,19.100000381469727
17.200000762939453,20.600000381469727
18.299999237060547,21.600000381469727
18.600000381469727,22.5
18.600000381469727,23.100000381469727
19.0,22.89999961853028
19.600000381469727,23.0
19.100000381469727,22.799999237060547
19.25,23.200000762939453
19.39999961853028,24.100000381469727
19.100000381469727,24.200000762939453
19.100000381469727,24.200000762939453
18.89999961853028,23.799999237060547
18.799999237060547,23.700000762939453
18.39999961853028,22.600000381469727
18.299999237060547,22.5
18.200000762939453,21.89999961853028
17.200000762939453,21.14999961853028
16.799999237060547,20.39999961853028
16.0,19.799999237060547
15.5,19.200000762939453
15.100000381469728,18.700000762939453
14.800000190734863,18.299999237060547
14.800000190734863,18.100000381469727
14.600000381469728,17.899999618530273
14.199999809265137,17.700000762939453
13.899999618530272,17.399999618530273
14.0,17.399999618530273
13.800000190734863,17.299999237060547
13.800000190734863,17.399999618530273
14.100000381469728,17.700000762939453
14.100000381469728,17.700000762939453
14.0,17.399999618530273
13.699999809265137,16.600000381469727
13.600000381469728,16.5
13.699999809265137,16.399999618530273
13.699999809265137,16.100000381469727
13.300000190734863,16.299999237060547
12.699999809265137,16.5
13.300000190734863,16.299999237060547
13.399999618530272,16.0
13.399999618530272,16.299999237060547
13.800000190734863,16.899999618530273
14.199999809265137,17.399999618530273
14.699999809265137,18.299999237060547
15.699999809265137,19.299999237060547
17.299999237060547,21.100000381469727
18.600000381469727,24.0
19.100000381469727,25.5
20.600000381469727,25.600000381469727
21.600000381469727,27.0
22.5,25.799999237060547
23.100000381469727,25.89999961853028
22.89999961853028,25.89999961853028
23.0,26.299999237060547
22.799999237060547,27.0
23.200000762939453,27.39999961853028
24.100000381469727,27.700000762939453
24.200000762939453,27.700000762939453
24.200000762939453,27.600000381469727
23.799999237060547,27.39999961853028
23.700000762939453,27.0
22.600000381469727,26.799999237060547
22.5,26.39999961853028
21.89999961853028,25.799999237060547
21.14999961853028,25.100000381469727
20.39999961853028,23.799999237060547
19.799999237060547,22.700000762939453
19.200000762939453,21.100000381469727
18.700000762939453,19.700000762939453
18.299999237060547,18.89999961853028
18.100000381469727,18.5
17.899999618530273,19.0
17.700000762939453,19.5
17.399999618530273,19.200000762939453
17.399999618530273,17.899999618530273
17.299999237060547,18.299999237060547
17.399999618530273,18.0
17.700000762939453,17.399999618530273
17.700000762939453,17.100000381469727
17.399999618530273,16.5
16.600000381469727,16.100000381469727
16.5,15.399999618530272
16.399999618530273,15.399999618530272
16.100000381469727,14.899999618530272
16.299999237060547,15.100000381469728
16.5,14.699999809265137
16.299999237060547,13.800000190734863
16.0,13.600000381469728
16.299999237060547,13.5
16.899999618530273,15.5
17.399999618530273,18.0
18.299999237060547,18.89999961853028
19.299999237060547,19.89999961853028
21.100000381469727,20.799999237060547
24.0,21.5
25.5,22.39999961853028
